t_rel_s,t_unix,touch_t_stm_s,force_net_n,load_cell_raw_n,load_cell_voltage_v,touch_i_final,v00,v01,v02,v03,v04,v10,v11,v12,v13,v14,v20,v21,v22,v23,v24,v30,v31,v32,v33,v34,v40,v41,v42,v43,v44
8.0534,1782562483.9165,2934.207454,0.0000,0.0000,0.00000,3.2939,3.3000,3.3000,3.3000,3.3000,3.2944,3.3000,3.3000,3.3000,3.2855,3.2879,3.2581,3.2790,3.2839,3.2936,3.2992,3.2863,3.2952,3.2952,3.3000,3.2984,3.3000,3.3000,3.3000,3.2976,3.2936
8.0546,1782562483.9177,2934.208655,0.0000,0.0000,0.00000,3.2907,3.2984,3.2903,3.2903,3.2831,3.2919,3.2686,3.2839,3.2855,3.3000,3.3000,3.2799,3.2790,3.2936,3.3000,3.2984,3.3000,3.3000,3.3000,3.2927,3.2919,3.2919,3.2871,3.2887,3.2823,3.2903
8.0561,1782562483.9192,2934.209864,0.0000,0.0000,0.00000,3.2899,3.2815,3.2919,3.2927,3.3000,3.3000,3.3000,3.3000,3.3000,3.2976,3.2944,3.3000,3.2984,3.2968,3.2847,3.2903,3.2581,3.2823,3.2855,3.2871,3.2960,3.2581,3.2823,3.2815,3.2919,3.2968
8.0572,1782562483.9203,2934.211055,0.0000,0.0000,0.00000,3.2912,3.3000,3.3000,3.3000,3.2952,3.2911,3.2992,3.2871,3.2855,3.2847,3.2903,3.2613,3.2807,3.2847,3.2871,3.2960,3.2774,3.2927,3.2911,3.3000,3.3000,3.2847,3.2976,3.2968,3.3000,3.2976
8.0584,1782562483.9215,2934.212255,0.0000,0.0000,0.00000,3.2923,3.3000,3.2895,3.2944,3.2847,3.2895,3.2605,3.2831,3.2871,3.3000,3.3000,3.2815,3.2984,3.2944,3.3000,3.3000,3.3000,3.3000,3.3000,3.2903,3.2911,3.3000,3.2944,3.2952,3.2831,3.2911
8.0597,1782562483.9228,2934.213455,0.0000,0.0000,0.00000,3.2923,3.2766,3.2911,3.2952,3.3000,3.2984,3.2799,3.2952,3.2944,3.3000,3.2984,3.3000,3.3000,3.3000,3.2895,3.2911,3.3000,3.2984,3.2968,3.2911,3.2927,3.2597,3.2823,3.2839,3.2936,3.2992
8.0606,1782562483.9237,2934.214654,0.0000,0.0000,0.00000,3.2925,3.3000,3.3000,3.3000,3.3000,3.2944,3.3000,3.3000,3.2960,3.2831,3.2927,3.2734,3.2847,3.2855,3.2839,3.2976,3.2573,3.2807,3.2919,3.2968,3.2984,3.2992,3.3000,3.3000,3.3000,3.2968
8.0618,1782562483.9249,2934.215863,0.0000,0.0000,0.00000,3.2937,3.3000,3.3000,3.3000,3.2839,3.2895,3.2565,3.2847,3.2839,3.2936,3.2984,3.2863,3.2984,3.3000,3.3000,3.2984,3.3000,3.3000,3.3000,3.3000,3.2903,3.3000,3.3000,3.2992,3.2879,3.2911
8.0632,1782562483.9263,2934.217055,0.0000,0.0000,0.00000,3.2902,3.2581,3.2807,3.2839,3.2976,3.2976,3.2831,3.2976,3.2992,3.3000,3.2976,3.3000,3.3000,3.3000,3.2887,3.2927,3.3000,3.2984,3.2984,3.2879,3.2871,3.2581,3.2807,3.2831,3.2863,3.2984
8.0645,1782562483.9276,2934.218255,0.0000,0.0000,0.00000,3.2919,3.3000,3.3000,3.3000,3.3000,3.2927,3.3000,3.3000,3.3000,3.2919,3.2911,3.2774,3.2815,3.2823,3.2855,3.2927,3.2549,3.2823,3.2831,3.2903,3.2984,3.2960,3.2984,3.3000,3.3000,3.2992
8.0654,1782562483.9285,2934.219454,0.0000,0.0000,0.00000,3.2905,3.3000,3.2936,3.2952,3.2863,3.2919,3.2549,3.2823,3.2855,3.2839,3.2927,3.2613,3.2815,3.2839,3.2952,3.2984,3.3000,3.3000,3.3000,3.3000,3.2936,3.3000,3.3000,3.3000,3.2911,3.2919
8.0666,1782562483.9297,2934.220655,0.0000,0.0000,0.00000,3.2897,3.2549,3.2807,3.2839,3.2887,3.2952,3.2790,3.2919,3.2919,3.3000,3.3000,3.3000,3.3000,3.3000,3.3000,3.2927,3.3000,3.2887,3.2871,3.2831,3.2903,3.2839,3.2863,3.2871,3.2831,3.2944
8.0681,1782562483.9312,2934.221864,0.0000,0.0000,0.00000,3.2914,3.2863,3.2952,3.2976,3.3000,3.2984,3.3000,3.3000,3.3000,3.3000,3.2952,3.2984,3.2887,3.2887,3.2839,3.2895,3.2597,3.2815,3.2839,3.2952,3.2960,3.2710,3.2887,3.2887,3.3000,3.2984
8.0692,1782562483.9323,2934.223054,0.0000,0.0000,0.00000,3.2922,3.3000,3.3000,3.3000,3.2944,3.2919,3.2702,3.2823,3.2847,3.2863,3.2944,3.2678,3.2863,3.2871,3.2984,3.3000,3.2726,3.2984,3.3000,3.3000,3.2976,3.3000,3.3000,3.3000,3.2984,3.2936
8.0704,1782562483.9334,2934.224255,0.0000,0.0000,0.00000,3.2911,3.2629,3.2823,3.2847,3.2839,3.2952,3.2774,3.2911,3.2927,3.3000,3.2992,3.3000,3.3000,3.3000,3.3000,3.2936,3.3000,3.3000,3.3000,3.2734,3.2936,3.2936,3.2855,3.2863,3.2879,3.2944
8.0717,1782562483.9347,2934.225455,0.0000,0.0000,0.00000,3.2931,3.2960,3.3000,3.2992,3.3000,3.2984,3.3000,3.3000,3.3000,3.2968,3.2919,3.3000,3.2911,3.2936,3.2847,3.2927,3.2952,3.2847,3.2871,3.2871,3.2936,3.2670,3.2863,3.2823,3.3000,3.3000
8.0726,1782562483.9357,2934.226654,0.0000,0.0000,0.00000,3.2923,3.3000,3.3000,3.3000,3.2903,3.2895,3.2984,3.2863,3.2919,3.2815,3.2911,3.2549,3.2823,3.2839,3.2936,3.2992,3.2815,3.2952,3.3000,3.3000,3.2960,3.3000,3.3000,3.3000,3.2960,3.2952
8.0741,1782562483.9371,2934.227864,0.0000,0.0000,0.00000,3.2934,3.2799,3.2839,3.2855,3.2839,3.2927,3.2831,3.2927,3.2952,3.3000,3.2984,3.3000,3.2976,3.3000,3.3000,3.2952,3.3000,3.3000,3.3000,3.3000,3.2919,3.3000,3.2879,3.2879,3.2839,3.2952
8.0752,1782562483.9383,2934.229055,0.0000,0.0000,0.00000,3.2922,3.2774,3.2936,3.2984,3.3000,3.2976,3.3000,3.3000,3.3000,3.3000,3.2927,3.3000,3.2976,3.2936,3.2839,3.2895,3.2758,3.2823,3.2855,3.2839,3.2936,3.2742,3.2927,3.2968,3.3000,3.2968
8.0764,1782562483.9395,2934.230254,0.0000,0.0000,0.00000,3.2934,3.3000,3.2992,3.3000,3.2992,3.2919,3.2984,3.2871,3.2903,3.2847,3.2936,3.2750,3.2839,3.2855,3.2831,3.2968,3.2831,3.2960,3.2944,3.2992,3.3000,3.3000,3.3000,3.3000,3.3000,3.2944
8.0774,1782562483.9405,2934.231455,0.0000,0.0000,0.00000,3.2913,3.2766,3.2823,3.2855,3.2831,3.2871,3.2597,3.2799,3.2863,3.2952,3.2968,3.3000,3.3000,3.3000,3.3000,3.2992,3.3000,3.3000,3.3000,3.2968,3.2936,3.3000,3.2927,3.2968,3.2807,3.2895
8.0786,1782562483.9417,2934.232655,0.0000,0.0000,0.00000,3.2931,3.2831,3.2936,3.2944,3.3000,3.2984,3.2887,3.3000,3.3000,3.3000,3.2992,3.3000,3.3000,3.3000,3.2952,3.2903,3.2984,3.2903,3.2903,3.2839,3.2927,3.2645,3.2847,3.2871,3.2944,3.2984
8.0798,1782562483.9429,2934.233863,0.0000,0.0000,0.00000,3.2935,3.2927,3.3000,3.3000,3.3000,3.2968,3.3000,3.2984,3.2992,3.2887,3.2911,3.2613,3.2871,3.2895,3.2976,3.2952,3.2718,3.2847,3.2871,3.2984,3.3000,3.3000,3.3000,3.3000,3.3000,3.2968
8.0812,1782562483.9443,2934.235054,0.0000,0.0000,0.00000,3.2933,3.3000,3.2968,3.2960,3.2839,3.2911,3.2565,3.2823,3.2815,3.2944,3.2992,3.2984,3.3000,3.3000,3.3000,3.2936,3.3000,3.3000,3.3000,3.2968,3.2895,3.3000,3.3000,3.2992,3.2831,3.2911
8.0824,1782562483.9455,2934.236255,0.0000,0.0000,0.00000,3.2918,3.2782,3.2960,3.2911,3.3000,3.2984,3.3000,3.3000,3.3000,3.3000,3.2952,3.3000,3.3000,3.3000,3.2968,3.2911,3.2936,3.2839,3.2887,3.2815,3.2911,3.2549,3.2807,3.2839,3.2944,3.2960
8.0837,1782562483.9468,2934.237455,0.0000,0.0000,0.00000,3.2926,3.3000,3.3000,3.3000,3.3000,3.2960,3.3000,3.3000,3.2968,3.2839,3.2895,3.2790,3.2839,3.2863,3.2831,3.2952,3.2653,3.2863,3.2871,3.3000,3.2960,3.2895,3.3000,3.2992,3.3000,3.2984
8.0846,1782562483.9477,2934.238653,0.0000,0.0000,0.00000,3.2913,3.3000,3.2919,3.2936,3.2815,3.2903,3.2581,3.2823,3.2863,3.2863,3.2952,3.2710,3.2879,3.2855,3.2944,3.2968,3.3000,3.3000,3.3000,3.3000,3.2960,3.3000,3.3000,3.3000,3.2927,3.2927
8.0858,1782562483.9489,2934.239864,0.0000,0.0000,0.00000,3.2912,3.2629,3.2839,3.2855,3.2936,3.2976,3.3000,3.3000,3.3000,3.3000,3.2960,3.3000,3.3000,3.3000,3.2992,3.2919,3.3000,3.2927,3.2919,3.2831,3.2887,3.2742,3.2823,3.2823,3.2831,3.2919
8.0872,1782562483.9503,2934.241054,0.0000,0.0000,0.00000,3.2920,3.3000,3.3000,3.3000,3.3000,3.2927,3.3000,3.3000,3.3000,3.2911,3.2919,3.2807,3.2839,3.2887,3.2863,3.2903,3.2565,3.2823,3.2831,3.2936,3.2976,3.2871,3.2976,3.3000,3.3000,3.2968
8.0884,1782562483.9515,2934.242254,0.0000,0.0000,0.00000,3.2933,3.3000,3.3000,3.2968,3.2847,3.2895,3.2766,3.2839,3.2831,3.2871,3.2976,3.2734,3.2911,3.2919,3.2984,3.2992,3.3000,3.2992,3.3000,3.3000,3.2976,3.3000,3.3000,3.3000,3.2936,3.2895
8.0894,1782562483.9525,2934.243455,0.0000,0.0000,0.00000,3.2902,3.2557,3.2807,3.2839,3.2911,3.2944,3.2799,3.2952,3.2976,3.3000,3.3000,3.3000,3.3000,3.3000,3.3000,3.2968,3.3000,3.2968,3.2936,3.2871,3.2831,3.2686,3.2839,3.2847,3.2863,3.2952
8.0906,1782562483.9537,2934.244654,0.0000,0.0000,0.00000,3.2927,3.2911,3.2968,3.3000,3.3000,3.2984,3.3000,3.3000,3.3000,3.2976,3.2919,3.3000,3.2960,3.2903,3.2847,3.2927,3.2750,3.2823,3.2855,3.2839,3.2960,3.2742,3.2903,3.2919,3.3000,3.2992
8.0918,1782562483.9549,2934.245863,0.0000,0.0000,0.00000,3.2917,3.3000,3.3000,3.3000,3.2952,3.2895,3.2984,3.2855,3.2887,3.2831,3.2919,3.2573,3.2790,3.2831,3.2919,3.2960,3.2847,3.2936,3.2976,3.3000,3.2976,3.3000,3.3000,3.3000,3.2911,3.2895
8.0932,1782562483.9563,2934.247055,0.0000,0.0000,0.00000,3.2909,3.2847,3.2839,3.2855,3.2855,3.2960,3.2782,3.2879,3.2871,3.3000,3.2984,3.2831,3.2984,3.3000,3.3000,3.3000,3.3000,3.2968,3.2992,3.2887,3.2911,3.2847,3.2839,3.2799,3.2847,3.2944
8.0944,1782562483.9575,2934.248255,0.0000,0.0000,0.00000,3.2923,3.2831,3.2936,3.2960,3.3000,3.2984,3.3000,3.3000,3.3000,3.2968,3.2911,3.3000,3.3000,3.3000,3.2895,3.2903,3.2597,3.2839,3.2831,3.2895,3.2984,3.2726,3.2895,3.2919,3.3000,3.3000
8.0957,1782562483.9588,2934.249454,0.0000,0.0000,0.00000,3.2913,3.3000,3.3000,3.3000,3.2960,3.2903,3.2637,3.2839,3.2887,3.2847,3.2919,3.2581,3.2839,3.2799,3.2871,3.2992,3.2863,3.2984,3.2960,3.3000,3.2984,3.3000,3.3000,3.3000,3.3000,3.2952
8.0966,1782562483.9597,2934.250655,0.0000,0.0000,0.00000,3.2897,3.2516,3.2807,3.2847,3.2847,3.2936,3.2645,3.2847,3.2839,3.2936,3.2976,3.3000,3.3000,3.3000,3.3000,3.2919,3.3000,3.3000,3.3000,3.2903,3.2911,3.2976,3.2871,3.2927,3.2831,3.2895
8.0981,1782562483.9611,2934.251864,0.0000,0.0000,0.00000,3.2912,3.2831,3.2984,3.3000,3.3000,3.2984,3.3000,3.3000,3.3000,3.3000,3.2919,3.3000,3.3000,3.3000,3.2855,3.2911,3.2726,3.2839,3.2887,3.2815,3.2887,3.2508,3.2807,3.2863,3.2976,3.3000
8.0995,1782562483.9626,2934.253054,0.0000,0.0000,0.00000,3.2927,3.3000,3.3000,3.3000,3.3000,3.2960,3.3000,3.3000,3.3000,3.2871,3.2895,3.2557,3.2823,3.2839,3.2911,3.2984,3.2694,3.2871,3.2855,3.3000,3.3000,3.2984,3.3000,3.3000,3.3000,3.2944
8.1004,1782562483.9635,2934.254254,0.0000,0.0000,0.00000,3.2940,3.3000,3.2984,3.2968,3.2855,3.2911,3.2718,3.2863,3.2855,3.2952,3.2992,3.2799,3.2952,3.2976,3.3000,3.3000,3.3000,3.3000,3.3000,3.2927,3.2936,3.3000,3.3000,3.3000,3.2895,3.2919
8.1014,1782562483.9645,2934.255455,0.0000,0.0000,0.00000,3.2881,3.2573,3.2815,3.2807,3.3000,3.2984,3.3000,3.3000,3.3000,3.3000,3.2936,3.3000,3.3000,3.3000,3.2936,3.2919,3.2718,3.2855,3.2653,3.2831,3.2927,3.2549,3.2807,3.2863,3.2895,3.2960
8.1026,1782562483.9657,2934.256654,0.0000,0.0000,0.00000,3.2913,3.3000,3.3000,3.3000,3.3000,3.2927,3.3000,3.2968,3.2960,3.2855,3.2911,3.2790,3.2831,3.2847,3.2871,3.2944,3.2621,3.2831,3.2831,3.2919,3.2968,3.2823,3.2976,3.3000,3.3000,3.2960
8.1041,1782562483.9671,2934.257863,0.0000,0.0000,0.00000,3.2925,3.3000,3.2895,3.2919,3.2807,3.2895,3.2589,3.2799,3.2839,3.2919,3.2992,3.2847,3.2952,3.2976,3.3000,3.2976,3.3000,3.3000,3.3000,3.2968,3.2936,3.3000,3.3000,3.2992,3.2936,3.2895
8.1052,1782562483.9683,2934.259055,0.0000,0.0000,0.00000,3.2914,3.2670,3.2895,3.2919,3.2992,3.2984,3.2863,3.3000,3.3000,3.3000,3.2960,3.3000,3.3000,3.3000,3.3000,3.2919,3.2992,3.2871,3.2919,3.2823,3.2927,3.2605,3.2839,3.2815,3.2895,3.2968
8.1064,1782562483.9695,2934.260255,0.0000,0.0000,0.00000,3.2936,3.3000,3.3000,3.3000,3.3000,3.2927,3.3000,3.2968,3.2968,3.2823,3.2927,3.3000,3.2952,3.2952,3.2847,3.2927,3.2629,3.2863,3.2871,3.3000,3.2944,3.2863,3.3000,3.2976,3.3000,3.2976
8.1078,1782562483.9708,2934.261454,0.0000,0.0000,0.00000,3.2910,3.2742,3.2839,3.2855,3.2863,3.2919,3.2670,3.2831,3.2863,3.2839,3.2919,3.2831,3.2976,3.2976,3.3000,3.3000,3.2863,3.2976,3.3000,3.3000,3.2992,3.3000,3.3000,3.2968,3.2911,3.2911
8.1086,1782562483.9717,2934.262655,0.0000,0.0000,0.00000,3.2913,3.2557,3.2807,3.2976,3.2919,3.2952,3.2952,3.3000,3.3000,3.3000,3.2968,3.3000,3.3000,3.3000,3.3000,3.2976,3.3000,3.2968,3.2911,3.2799,3.2952,3.2629,3.2823,3.2799,3.2871,3.2960
8.1098,1782562483.9729,2934.263864,0.0000,0.0000,0.00000,3.2916,3.2927,3.3000,3.3000,3.3000,3.2936,3.3000,3.3000,3.3000,3.2895,3.2911,3.3000,3.2936,3.2903,3.2807,3.2984,3.2573,3.2807,3.2847,3.2847,3.2919,3.2758,3.2871,3.2984,3.3000,3.2984
8.1112,1782562483.9743,2934.265054,0.0000,0.0000,0.00000,3.2937,3.3000,3.3000,3.3000,3.2887,3.2911,3.2702,3.2823,3.2831,3.2871,3.2984,3.2766,3.2863,3.2887,3.3000,3.3000,3.3000,3.3000,3.3000,3.3000,3.3000,3.3000,3.3000,3.3000,3.2968,3.2927
8.1124,1782562483.9755,2934.266255,0.0000,0.0000,0.00000,3.2896,3.2549,3.2807,3.2839,3.2927,3.2976,3.2710,3.2879,3.2936,3.3000,3.2992,3.3000,3.3000,3.3000,3.3000,3.2952,3.3000,3.2984,3.3000,3.2855,3.2927,3.2573,3.2807,3.2847,3.2887,3.2944
8.1134,1782562483.9765,2934.267455,0.0000,0.0000,0.00000,3.2922,3.3000,3.3000,3.3000,3.3000,3.2976,3.3000,3.3000,3.3000,3.2895,3.2887,3.3000,3.2911,3.2936,3.2847,3.2927,3.2516,3.2807,3.2847,3.2944,3.2976,3.2734,3.2895,3.2960,3.3000,3.2984
8.1146,1782562483.9777,2934.268654,0.0000,0.0000,0.00000,3.2924,3.3000,3.3000,3.3000,3.2879,3.2895,3.2871,3.2871,3.2871,3.2815,3.2919,3.2573,3.2807,3.2831,3.2919,3.3000,3.2992,3.3000,3.3000,3.3000,3.2952,3.3000,3.3000,3.3000,3.2960,3.2936
8.1159,1782562483.9790,2934.269864,0.0000,0.0000,0.00000,3.2908,3.2742,3.2839,3.2839,3.2855,3.2944,3.2597,3.2839,3.2839,3.2992,3.2984,3.3000,3.3000,3.3000,3.3000,3.2968,3.3000,3.2992,3.2960,3.2863,3.2895,3.2968,3.2919,3.2960,3.2807,3.2903
8.1172,1782562483.9803,2934.271054,0.0000,0.0000,0.00000,3.2932,3.2839,3.2984,3.3000,3.3000,3.2976,3.3000,3.3000,3.3000,3.3000,3.2927,3.3000,3.3000,3.3000,3.2879,3.2911,3.2911,3.2871,3.2871,3.2855,3.2984,3.2613,3.2831,3.2855,3.2984,3.3000
8.1184,1782562483.9815,2934.272254,0.0000,0.0000,0.00000,3.2922,3.3000,3.3000,3.3000,3.2968,3.2911,3.3000,3.2927,3.2927,3.2831,3.2903,3.2621,3.2831,3.2863,3.2919,3.2968,3.2726,3.2839,3.2936,3.2992,3.2968,3.3000,3.3000,3.3000,3.3000,3.2927
8.1197,1782562483.9828,2934.273455,0.0000,0.0000,0.00000,3.2927,3.3000,3.2871,3.2871,3.2831,3.2944,3.2637,3.2863,3.2903,3.2992,3.3000,3.2799,3.2936,3.2936,3.3000,3.2984,3.3000,3.3000,3.3000,3.3000,3.2960,3.3000,3.2919,3.2952,3.2863,3.2911
8.1206,1782562483.9837,2934.274655,0.0000,0.0000,0.00000,3.2913,3.2831,3.2936,3.2936,3.3000,3.2976,3.3000,3.3000,3.3000,3.3000,3.2919,3.3000,3.3000,3.3000,3.2887,3.2911,3.2573,3.2790,3.2847,3.2871,3.2960,3.2678,3.2847,3.2887,3.2976,3.2992
8.1218,1782562483.9849,2934.275863,0.0000,0.0000,0.00000,3.2927,3.3000,3.3000,3.3000,3.3000,3.2911,3.3000,3.2952,3.2911,3.2831,3.2927,3.2686,3.2807,3.2847,3.2871,3.2984,3.2742,3.2879,3.2871,3.3000,3.2984,3.3000,3.3000,3.3000,3.3000,3.2976
8.1232,1782562483.9863,2934.277055,0.0000,0.0000,0.00000,3.2924,3.3000,3.2960,3.2944,3.2807,3.2911,3.2565,3.2807,3.2863,3.2968,3.2968,3.2879,3.2984,3.2984,3.3000,3.2984,3.3000,3.3000,3.3000,3.3000,3.2919,3.2976,3.2903,3.2936,3.2831,3.2903
8.1244,1782562483.9875,2934.278255,0.0000,0.0000,0.00000,3.2931,3.2710,3.2911,3.2887,3.2984,3.3000,3.3000,3.3000,3.3000,3.3000,3.2992,3.3000,3.3000,3.3000,3.2944,3.2919,3.3000,3.3000,3.2968,3.2839,3.2944,3.2549,3.2815,3.2839,3.2976,3.3000
8.1254,1782562483.9885,2934.279455,0.0000,0.0000,0.00000,3.2921,3.3000,3.3000,3.3000,3.2992,3.2911,3.3000,3.3000,3.2992,3.2855,3.2895,3.2557,3.2823,3.2887,3.2927,3.2992,3.2645,3.2871,3.2919,3.2992,3.2936,3.2863,3.2976,3.3000,3.3000,3.2984
8.1266,1782562483.9897,2934.280654,0.0000,0.0000,0.00000,3.2914,3.3000,3.2903,3.2919,3.2839,3.2911,3.2589,3.2823,3.2847,3.2919,3.2968,3.2742,3.2919,3.2952,3.3000,3.2976,3.3000,3.3000,3.3000,3.3000,3.2936,3.3000,3.2936,3.2936,3.2839,3.2895
8.1281,1782562483.9911,2934.281864,0.0000,0.0000,0.00000,3.2908,3.2613,3.2790,3.2855,3.2984,3.2992,3.2871,3.3000,3.2992,3.3000,3.2960,3.3000,3.3000,3.3000,3.2936,3.2936,3.3000,3.2976,3.2944,3.2823,3.2895,3.2581,3.2807,3.2855,3.2936,3.2960
8.1292,1782562483.9923,2934.283055,0.0000,0.0000,0.00000,3.2927,3.2927,3.3000,3.3000,3.3000,3.2960,3.3000,3.2968,3.2927,3.2847,3.2927,3.2968,3.2839,3.2911,3.2863,3.2944,3.2653,3.2839,3.2863,3.2992,3.2992,3.2863,3.2952,3.2984,3.3000,3.2968
8.1304,1782562483.9935,2934.284254,0.0000,0.0000,0.00000,3.2929,3.3000,3.2992,3.2968,3.2903,3.2895,3.2573,3.2815,3.2847,3.2976,3.3000,3.2734,3.2895,3.2887,3.3000,3.3000,3.2968,3.3000,3.3000,3.3000,3.2927,3.3000,3.3000,3.3000,3.2871,3.2976
8.1317,1782562483.9948,2934.285455,0.0000,0.0000,0.00000,3.2905,3.2541,3.2831,3.2839,3.2936,3.2968,3.2847,3.2960,3.2960,3.3000,3.2976,3.3000,3.3000,3.3000,3.3000,3.2936,3.3000,3.3000,3.3000,3.2807,3.2895,3.2662,3.2855,3.2839,3.2831,3.2944
8.1326,1782562483.9957,2934.286654,0.0000,0.0000,0.00000,3.2905,3.2871,3.2968,3.2952,3.3000,3.2984,3.3000,3.2984,3.2992,3.2871,3.2895,3.2855,3.2831,3.2855,3.2871,3.2944,3.2557,3.2823,3.2815,3.2887,3.2976,3.2774,3.2952,3.2992,3.3000,3.2968
8.1341,1782562483.9971,2934.287863,0.0000,0.0000,0.00000,3.2923,3.3000,3.3000,3.2944,3.2831,3.2895,3.2871,3.2839,3.2863,3.2855,3.2944,3.2742,3.2879,3.2871,3.2968,3.2984,3.2815,3.2927,3.2952,3.3000,3.3000,3.3000,3.3000,3.3000,3.2960,3.2936
8.1352,1782562483.9983,2934.289055,0.0000,0.0000,0.00000,3.2897,3.2573,3.2831,3.2847,3.2831,3.2936,3.2750,3.2895,3.2847,3.3000,3.2992,3.3000,3.3000,3.3000,3.3000,3.2936,3.3000,3.3000,3.3000,3.2919,3.2887,3.2734,3.2855,3.2863,3.2831,3.2911
8.1364,1782562483.9995,2934.290255,0.0000,0.0000,0.00000,3.2909,3.2807,3.2887,3.2919,3.3000,3.3000,3.3000,3.3000,3.3000,3.2895,3.2911,3.3000,3.2960,3.2936,3.2871,3.2879,3.2718,3.2839,3.2855,3.2855,3.2944,3.2742,3.2879,3.2855,3.2992,3.2992
8.1374,1782562484.0005,2934.291454,0.0000,0.0000,0.00000,3.2933,3.3000,3.3000,3.3000,3.2919,3.2927,3.2960,3.2879,3.2863,3.2839,3.2936,3.2694,3.2863,3.2871,3.2952,3.2992,3.2831,3.2936,3.2936,3.3000,3.3000,3.3000,3.3000,3.3000,3.3000,3.2936
8.1386,1782562484.0017,2934.292655,0.0000,0.0000,0.00000,3.2920,3.2581,3.2823,3.2847,3.2887,3.2952,3.2895,3.2992,3.2992,3.3000,3.3000,3.2976,3.3000,3.3000,3.3000,3.2976,3.3000,3.3000,3.3000,3.2871,3.2927,3.2782,3.2839,3.2871,3.2871,3.2911
8.1401,1782562484.0032,2934.293864,0.0000,0.0000,0.00000,3.2924,3.2782,3.2944,3.2992,3.3000,3.2976,3.3000,3.3000,3.3000,3.3000,3.2927,3.3000,3.2936,3.2936,3.2855,3.2919,3.2871,3.2871,3.2887,3.2831,3.2927,3.2678,3.2863,3.2919,3.3000,3.2992
8.1412,1782562484.0043,2934.295054,0.0000,0.0000,0.00000,3.2921,3.3000,3.3000,3.3000,3.2984,3.2927,3.3000,3.2895,3.2919,3.2807,3.2903,3.2678,3.2831,3.2831,3.2863,3.2960,3.2734,3.2871,3.2871,3.3000,3.3000,3.3000,3.3000,3.3000,3.2984,3.2960
8.1424,1782562484.0055,2934.296255,0.0000,0.0000,0.00000,3.2913,3.2678,3.2823,3.2839,3.2871,3.2976,3.2621,3.2823,3.2863,3.2968,3.2960,3.2944,3.3000,3.3000,3.3000,3.2960,3.3000,3.3000,3.3000,3.2903,3.2895,3.3000,3.2960,3.2952,3.2839,3.2944
8.1437,1782562484.0068,2934.297455,0.0000,0.0000,0.00000,3.2902,3.2742,3.2911,3.2936,3.3000,3.3000,3.3000,3.3000,3.3000,3.3000,3.2944,3.3000,3.3000,3.2984,3.2855,3.2871,3.2637,3.2823,3.2831,3.2863,3.2927,3.2597,3.2839,3.2863,3.2976,3.2960
8.1446,1782562484.0077,2934.298654,0.0000,0.0000,0.00000,3.2915,3.3000,3.3000,3.3000,3.2968,3.2911,3.3000,3.2903,3.2903,3.2831,3.2903,3.2549,3.2839,3.2831,3.2871,3.2936,3.2782,3.2895,3.2855,3.3000,3.2992,3.3000,3.3000,3.3000,3.3000,3.2911
8.1458,1782562484.0089,2934.299864,0.0000,0.0000,0.00000,3.2924,3.3000,3.2927,3.2992,3.2839,3.2895,3.2613,3.2831,3.2847,3.2960,3.2960,3.2863,3.2960,3.2976,3.3000,3.2992,3.3000,3.3000,3.3000,3.2944,3.2911,3.3000,3.2944,3.2919,3.2831,3.2903
8.1472,1782562484.0103,2934.301055,0.0000,0.0000,0.00000,3.2911,3.2645,3.2871,3.2871,3.2976,3.3000,3.2936,3.3000,3.3000,3.3000,3.2960,3.3000,3.3000,3.2992,3.2895,3.2911,3.3000,3.2903,3.2879,3.2807,3.2936,3.2637,3.2839,3.2887,3.2863,3.2976
8.1484,1782562484.0115,2934.302254,0.0000,0.0000,0.00000,3.2924,3.3000,3.3000,3.3000,3.3000,3.2944,3.3000,3.3000,3.3000,3.2871,3.2911,3.2694,3.2831,3.2855,3.2847,3.2919,3.2662,3.2847,3.2871,3.2984,3.2992,3.2936,3.3000,3.3000,3.3000,3.2936
8.1494,1782562484.0125,2934.303455,0.0000,0.0000,0.00000,3.2900,3.2823,3.2855,3.2895,3.2782,3.2903,3.2565,3.2831,3.2831,3.2887,3.2992,3.2678,3.2911,3.2919,3.3000,3.2992,3.3000,3.3000,3.3000,3.2976,3.2903,3.3000,3.3000,3.2968,3.2887,3.2895
8.1506,1782562484.0137,2934.304655,0.0000,0.0000,0.00000,3.2915,3.2662,3.2895,3.2919,3.3000,3.3000,3.2903,3.3000,3.3000,3.3000,3.2976,3.3000,3.3000,3.3000,3.2911,3.2911,3.3000,3.2960,3.2927,3.2799,3.2927,3.2557,3.2807,3.2863,3.2895,3.2960
8.1518,1782562484.0149,2934.305864,0.0000,0.0000,0.00000,3.2912,3.3000,3.3000,3.3000,3.3000,3.2936,3.3000,3.3000,3.3000,3.2952,3.2936,3.2960,3.2871,3.2911,3.2919,3.2903,3.2621,3.2831,3.2839,3.2927,3.2992,3.2589,3.2831,3.2831,3.2960,3.2992
8.1532,1782562484.0163,2934.307054,0.0000,0.0000,0.00000,3.2919,3.3000,3.2911,3.2903,3.2823,3.2911,3.2605,3.2839,3.2847,3.2919,3.2944,3.2726,3.2871,3.2871,3.2984,3.3000,3.3000,3.3000,3.3000,3.3000,3.2936,3.3000,3.3000,3.3000,3.2960,3.2936
